id,pop,city,state,loc
2539,3062,EDGARTOWN,MA,"['-70.533893', ' 41.388856']"
2540,8588,FALMOUTH,MA,"['-70.621663', ' 41.564754']"
2542,2078,OTIS A F B,MA,"['-70.57383', ' 41.660927']"
2543,833,WOODS HOLE,MA,"['-70.66431', ' 41.526272']"
2554,6012,NANTUCKET,MA,"['-70.093216', ' 41.272529']"
2556,2651,NORTH FALMOUTH,MA,"['-70.623043', ' 41.641677']"
2559,3907,POCASSET,MA,"['-70.610512', ' 41.688115']"
2563,9007,SANDWICH,MA,"['-70.469325', ' 41.698304']"
2568,5924,VINEYARD HAVEN,MA,"['-70.593737', ' 41.449955']"
2571,9304,WAREHAM,MA,"['-70.711594', ' 41.754084']"
2575,1603,WEST TISBURY,MA,"['-70.655802', ' 41.413717']"
2576,3919,WEST WAREHAM,MA,"['-70.764179', ' 41.779617']"
2601,14543,WEST YARMOUTH,MA,"['-70.298176', ' 41.653682']"
2630,1776,BARNSTABLE,MA,"['-70.300067', ' 41.698289']"
2631,8535,BREWSTER,MA,"['-70.069868', ' 41.749179']"
2632,10636,CENTERVILLE,MA,"['-70.353196', ' 41.660585']"
2633,4744,SOUTH CHATHAM,MA,"['-69.980758', ' 41.687634']"
2635,3266,COTUIT,MA,"['-70.433431', ' 41.696025']"
2638,3216,DENNIS,MA,"['-70.191054', ' 41.732166']"
2639,2510,DENNIS PORT,MA,"['-70.132711', ' 41.664873']"
2642,4582,EASTHAM,MA,"['-69.984865', ' 41.840781']"
2644,2712,FORESTDALE,MA,"['-70.514317', ' 41.682695']"
2645,7363,HARWICH,MA,"['-70.057929', ' 41.70082']"
2646,1843,HARWICH PORT,MA,"['-70.076755', ' 41.67128']"
2648,5777,MARSTONS MILLS,MA,"['-70.416321', ' 41.670274']"
2649,4469,MASHPEE,MA,"['-70.485361', ' 41.618116']"
2650,995,NORTH CHATHAM,MA,"['-69.966607', ' 41.70298']"
2652,834,NORTH TRURO,MA,"['-70.08751', ' 42.033779']"
2653,5860,ORLEANS,MA,"['-69.982198', ' 41.779161']"
2655,2330,OSTERVILLE,MA,"['-70.383726', ' 41.63005']"
2657,3561,PROVINCETOWN,MA,"['-70.186504', ' 42.053364']"
2659,840,SOUTH CHATHAM,MA,"['-70.024106', ' 41.680126']"
2660,6680,SOUTH DENNIS,MA,"['-70.15851', ' 41.709711']"
2664,8514,BASS RIVER,MA,"['-70.19731', ' 41.672805']"
2666,739,TRURO,MA,"['-70.056362', ' 41.998792']"
2667,2373,WELLFLEET,MA,"['-70.018587', ' 41.928934']"
2668,2311,WEST BARNSTABLE,MA,"['-70.371985', ' 41.700212']"
2670,1347,WEST DENNIS,MA,"['-70.168092', ' 41.662557']"
2671,1061,WEST HARWICH,MA,"['-70.113501', ' 41.669367']"
2673,6972,WEST YARMOUTH,MA,"['-70.236297', ' 41.661367']"
2675,5735,YARMOUTH PORT,MA,"['-70.227014', ' 41.705149']"
2702,3614,ASSONET,MA,"['-71.060736', ' 41.797458']"
2703,38528,ATTLEBORO,MA,"['-71.30092', ' 41.929599']"
2713,98,CUTTYHUNK,MA,"['-70.87854', ' 41.443601']"
2715,1828,DIGHTON,MA,"['-71.142723', ' 41.812505']"
2717,4883,EAST FREETOWN,MA,"['-70.967709', ' 41.763455']"
2718,4800,EAST TAUNTON,MA,"['-71.019225', ' 41.873585']"
2719,16141,FAIRHAVEN,MA,"['-70.889608', ' 41.640924']"
2720,30600,FALL RIVER,MA,"['-71.139991', ' 41.718221']"
2721,26884,FALL RIVER,MA,"['-71.157424', ' 41.688305']"
2723,16801,FALL RIVER,MA,"['-71.133214', ' 41.692612']"
2724,18141,FALL RIVER,MA,"['-71.174822', ' 41.684975']"
2725,2528,SOMERSET,MA,"['-71.177971', ' 41.722299']"
2726,15117,SOMERSET,MA,"['-71.149206', ' 41.756012']"
2738,4496,MARION,MA,"['-70.761261', ' 41.709526']"
2739,5850,MATTAPOISETT,MA,"['-70.816357', ' 41.661845']"
2740,46426,NEW BEDFORD,MA,"['-70.9372', ' 41.634749']"
2743,9601,ACUSHNET,MA,"['-70.908652', ' 41.6997']"
2744,13424,NEW BEDFORD,MA,"['-70.916746', ' 41.612716']"
2745,23661,NEW BEDFORD,MA,"['-70.935545', ' 41.691337']"
2746,16236,NEW BEDFORD,MA,"['-70.93243', ' 41.659972']"
2747,16383,NORTH DARTMOUTH,MA,"['-70.995769', ' 41.633789']"
2748,10980,PADANARAM VILLAG,MA,"['-70.956521', ' 41.591728']"
2760,22289,NORTH ATTLEBORO,MA,"['-71.329757', ' 41.977542']"
2762,6874,PLAINVILLE,MA,"['-71.327454', ' 42.012403']"
2763,2737,NORTH ATTLEBORO,MA,"['-71.310353', ' 41.970979']"
2764,3779,NORTH DIGHTON,MA,"['-71.148523', ' 41.852874']"
2766,14329,NORTON,MA,"['-71.189441', ' 41.971801']"
2767,9804,RAYNHAM,MA,"['-71.046856', ' 41.932361']"
2769,7762,REHOBOTH,MA,"['-71.254453', ' 41.85152']"
2770,3270,ROCHESTER,MA,"['-70.852257', ' 41.759082']"
2771,13375,SEEKONK,MA,"['-71.322406', ' 41.837835']"
2777,15865,SWANSEA,MA,"['-71.212167', ' 41.74734']"
2779,4438,BERKLEY,MA,"['-71.076534', ' 41.835325']"
2780,44894,TAUNTON,MA,"['-71.10261', ' 41.905007']"
2790,14154,WESTPORT,MA,"['-71.089003', ' 41.621127']"
2804,2472,ASHAWAY,RI,"['-71.783745', ' 41.423054']"
2806,15849,BARRINGTON,RI,"['-71.317497', ' 41.744334']"
2807,836,BLOCK ISLAND,RI,"['-71.574825', ' 41.171546']"
2808,2184,BRADFORD,RI,"['-71.746453', ' 41.411448']"
2809,21625,BRISTOL,RI,"['-71.267558', ' 41.68247']"
2812,1011,RICHMOND,RI,"['-71.650279', ' 41.46941']"
2813,6663,CHARLESTOWN,RI,"['-71.661455', ' 41.400749']"
2814,8191,CHEPACHET,RI,"['-71.679483', ' 41.91549']"
2815,45,CLAYVILLE,RI,"['-71.670589', ' 41.777762']"
2816,29842,COVENTRY,RI,"['-71.576794', ' 41.69143']"
2817,3246,WEST GREENWICH,RI,"['-71.643549', ' 41.639977']"
2818,16180,EAST GREENWICH,RI,"['-71.474009', ' 41.649777']"
2822,3774,EXETER,RI,"['-71.607626', ' 41.574031']"
2825,5175,FOSTER,RI,"['-71.718748', ' 41.781455']"
2827,1241,GREENE,RI,"['-71.735607', ' 41.706151']"
2828,6945,GREENVILLE,RI,"['-71.556923', ' 41.873409']"
2830,6384,HARRISVILLE,RI,"['-71.653405', ' 41.976379']"
2831,3653,HOPE,RI,"['-71.561225', ' 41.751603']"
2832,3466,RICHMOND,RI,"['-71.734862', ' 41.506974']"
2835,4999,JAMESTOWN,RI,"['-71.376108', ' 41.516405']"
2836,183,RICHMOND,RI,"['-71.683992', ' 41.477694']"
2837,3341,LITTLE COMPTON,RI,"['-71.161215', ' 41.52204']"
2838,3259,MANVILLE,RI,"['-71.474113', ' 41.96888']"
2840,47687,MIDDLETOWN,RI,"['-71.30348', ' 41.504502']"
2852,22325,NORTH KINGSTOWN,RI,"['-71.462494', ' 41.589426']"
2857,9563,NORTH SCITUATE,RI,"['-71.624187', ' 41.8439']"
2858,462,OAKLAND,RI,"['-71.642925', ' 41.963637']"
2859,7156,PASCOAG,RI,"['-71.709866', ' 41.962728']"
2860,45442,PAWTUCKET,RI,"['-71.390713', ' 41.872873']"
2861,27013,PAWTUCKET,RI,"['-71.356001', ' 41.881384']"
2863,17380,CENTRAL FALLS,RI,"['-71.394527', ' 41.888263']"
2864,29327,CUMBERLAND,RI,"['-71.415419', ' 41.948352']"
2865,14765,LINCOLN,RI,"['-71.434777', ' 41.908906']"
2871,16707,PORTSMOUTH,RI,"['-71.252018', ' 41.594397']"
2872,150,PRUDENCE ISLAND,RI,"['-71.311827', ' 41.613606']"
2874,3196,SAUNDERSTOWN,RI,"['-71.442693', ' 41.510528']"
2876,639,SLATERSVILLE,RI,"['-71.5682', ' 42.001478']"
2877,1114,SLOCUM,RI,"['-71.537169', ' 41.521237']"
2878,14310,TIVERTON,RI,"['-71.180823', ' 41.633839']"
2879,13422,NARRAGANSETT,RI,"['-71.525138', ' 41.430195']"
2881,7683,KINGSTON,RI,"['-71.529239', ' 41.480295']"
2882,13596,NARRAGANSETT,RI,"['-71.46164', ' 41.435313']"
2883,1652,PEACE DALE,RI,"['-71.500057', ' 41.45157']"
2885,11385,WARREN,RI,"['-71.270165', ' 41.725618']"
2886,40845,WARWICK,RI,"['-71.447591', ' 41.702601']"
2888,20869,WARWICK,RI,"['-71.40836', ' 41.74936']"
2889,20849,WARWICK,RI,"['-71.390146', ' 41.714069']"
2891,20290,WESTERLY,RI,"['-71.812643', ' 41.369128']"
2892,3943,RICHMOND,RI,"['-71.599076', ' 41.506716']"
2893,27821,WEST WARWICK,RI,"['-71.518349', ' 41.700433']"
2894,684,WOOD RIVER JUNCT,RI,"['-71.709512', ' 41.453771']"
2895,53733,NORTH SMITHFIELD,RI,"['-71.513683', ' 41.99948']"
2898,1508,RICHMOND,RI,"['-71.683973', ' 41.523362']"
2903,9093,PROVIDENCE,RI,"['-71.415801', ' 41.820002']"
2904,28119,CENTREDALE,RI,"['-71.438102', ' 41.860461']"
2905,24885,CRANSTON,RI,"['-71.403146', ' 41.786568']"
2906,31069,PROVIDENCE,RI,"['-71.397065', ' 41.835104']"
2907,25668,CRANSTON,RI,"['-71.424039', ' 41.800842']"
2908,35933,PROVIDENCE,RI,"['-71.437684', ' 41.838294']"
2909,34261,CRANSTON,RI,"['-71.448165', ' 41.816777']"
2910,21128,CRANSTON,RI,"['-71.438331', ' 41.776572']"
2911,13858,CENTREDALE,RI,"['-71.474058', ' 41.853412']"
2914,22965,EAST PROVIDENCE,RI,"['-71.368785', ' 41.813777']"
2915,18934,RIVERSIDE,RI,"['-71.354244', ' 41.772313']"
2916,8550,RUMFORD,RI,"['-71.355938', ' 41.842472']"
2917,12213,SMITHFIELD,RI,"['-71.520666', ' 41.896382']"
2919,26575,CRANSTON,RI,"['-71.497646', ' 41.826431']"
2920,37385,CRANSTON,RI,"['-71.465889', ' 41.77157']"
2921,6502,CRANSTON,RI,"['-71.506102', ' 41.761357']"
3031,8998,AMHERST,NH,"['-71.607536', ' 42.856944']"
3032,4085,AUBURN,NH,"['-71.344892', ' 42.992529']"
3033,2410,BROOKLINE,NH,"['-71.666254', ' 42.738442']"
3034,3557,CANDIA,NH,"['-71.304857', ' 43.058514']"
3036,2691,CHESTER,NH,"['-71.244962', ' 42.967756']"
3037,3124,DEERFIELD,NH,"['-71.251264', ' 43.137756']"
3038,29556,DERRY,NH,"['-71.301971', ' 42.887404']"
3042,6797,EPPING,NH,"['-71.076367', ' 43.041052']"
3043,1219,FRANCESTOWN,NH,"['-71.81131', ' 42.991952']"
3044,2677,FREMONT,NH,"['-71.121836', ' 42.984016']"
3045,9428,DUNBARTON,NH,"['-71.56264', ' 43.018224']"
3047,1422,GREENFIELD,NH,"['-71.872755', ' 42.949277']"
3048,3443,MASON,NH,"['-71.784487', ' 42.7489']"
3049,5705,HOLLIS,NH,"['-71.577206', ' 42.748513']"
3051,26489,HUDSON,NH,"['-71.412144', ' 42.769038']"
3053,19687,LONDONDERRY,NH,"['-71.37719', ' 42.865555']"
3054,21632,MERRIMACK,NH,"['-71.51278', ' 42.866689']"
3055,11795,MILFORD,NH,"['-71.660569', ' 42.828497']"
3057,1812,MONT VERNON,NH,"['-71.676243', ' 42.897597']"
3060,41438,NASHUA,NH,"['-71.466684', ' 42.756395']"
3062,23927,NASHUA,NH,"['-71.489282', ' 42.723472']"
3063,14891,NASHUA,NH,"['-71.513156', ' 42.771686']"
3070,2701,NEW BOSTON,NH,"['-71.686402', ' 42.97217']"
3071,4014,NEW IPSWICH,NH,"['-71.870318', ' 42.751142']"
3076,6012,PELHAM,NH,"['-71.304551', ' 42.72881']"
3077,9005,RAYMOND,NH,"['-71.191159', ' 43.032512']"
3079,25746,SALEM,NH,"['-71.21761', ' 42.78465']"
3082,1294,LYNDEBOROUGH,NH,"['-71.774373', ' 42.895449']"
3084,1194,TEMPLE,NH,"['-71.852347', ' 42.820035']"
3086,3122,WILTON,NH,"['-71.754066', ' 42.836761']"
3087,9000,WINDHAM,NH,"['-71.306735', ' 42.805106']"
3101,2697,MANCHESTER,NH,"['-71.463255', ' 42.992858']"
3102,29308,MANCHESTER,NH,"['-71.488433', ' 42.99442']"
3103,36613,MANCHESTER,NH,"['-71.449325', ' 42.965563']"
3104,29950,MANCHESTER,NH,"['-71.448233', ' 43.007307']"
3106,8668,HOOKSETT,NH,"['-71.444446', ' 43.061708']"
3109,7884,MANCHESTER,NH,"['-71.413474', ' 42.971349']"
3110,12468,BEDFORD,NH,"['-71.52127', ' 42.940307']"
3216,1638,ANDOVER,NH,"['-71.782952', ' 43.428668']"
3217,2056,ASHLAND,NH,"['-71.612085', ' 43.703428']"
3218,793,BARNSTEAD,NH,"['-71.286946', ' 43.36513']"
3220,2997,BELMONT,NH,"['-71.488991', ' 43.451189']"
3221,3273,BRADFORD,NH,"['-71.985048', ' 43.294343']"
3222,4288,BRISTOL,NH,"['-71.750664', ' 43.611994']"
3223,2802,BEEBE RIVER,NH,"['-71.636142', ' 43.888507']"
3224,2085,CANTERBURY,NH,"['-71.557008', ' 43.357041']"
3225,2307,CENTER BARNSTEAD,NH,"['-71.24244', ' 43.356563']"
3226,470,CENTER HARBOR,NH,"['-71.47973', ' 43.710688']"
3227,615,CENTER SANDWICH,NH,"['-71.450614', ' 43.816169']"
3229,6071,HOPKINTON,NH,"['-71.696299', ' 43.218898']"
3230,1098,DANBURY,NH,"['-71.869074', ' 43.5115']"
3231,177,EAST ANDOVER,NH,"['-71.759606', ' 43.47766']"
3232,47,EAST HEBRON,NH,"['-71.767907', ' 43.696969']"
3234,2931,EPSOM,NH,"['-71.354576', ' 43.217398']"
3235,9780,FRANKLIN,NH,"['-71.649122', ' 43.442569']"
3237,1308,GILMANTON,NH,"['-71.412063', ' 43.417476']"
3240,890,GRAFTON,NH,"['-71.963389', ' 43.572743']"
3241,657,HEBRON,NH,"['-71.82696', ' 43.718571']"
3242,4151,HENNIKER,NH,"['-71.815921', ' 43.179091']"
3243,778,HILL,NH,"['-71.729168', ' 43.527422']"
3244,5246,HILLSBORO,NH,"['-71.902818', ' 43.120709']"
3246,24409,GILFORD,NH,"['-71.452907', ' 43.538713']"
3251,1229,LINCOLN,NH,"['-71.672707', ' 44.058159']"
3253,5959,MEREDITH,NH,"['-71.511327', ' 43.650208']"
3254,3208,MOULTONBOROUGH,NH,"['-71.392245', ' 43.728133']"
3256,1214,NEW HAMPTON,NH,"['-71.643513', ' 43.618393']"
3257,3280,NEW LONDON,NH,"['-71.985674', ' 43.414501']"
3259,338,NORTH SANDWICH,NH,"['-71.385025', ' 43.845182']"
3261,3013,NORTHWOOD,NH,"['-71.200423', ' 43.206965']"
3262,1091,NORTH WOODSTOCK,NH,"['-71.697684', ' 44.019831']"
3263,5806,PITTSFIELD,NH,"['-71.33303', ' 43.287384']"
3264,8980,PLYMOUTH,NH,"['-71.684714', ' 43.763524']"
3266,1912,RUMNEY,NH,"['-71.848019', ' 43.804389']"
3268,140,SALISBURY,NH,"['-71.704468', ' 43.406652']"
3269,699,SANBORNTON,NH,"['-71.600348', ' 43.549552']"
3275,11565,ALLENSTOWN,NH,"['-71.439663', ' 43.147554']"
3276,7356,TILTON,NH,"['-71.577413', ' 43.46033']"
3278,3265,WARNER,NH,"['-71.835349', ' 43.303512']"
3279,886,WARREN,NH,"['-71.89013', ' 43.944667']"
3280,628,WASHINGTON,NH,"['-72.082407', ' 43.174705']"
3281,7481,WEARE,NH,"['-71.70376', ' 43.071422']"
3282,556,WENTWORTH,NH,"['-71.909651', ' 43.868456']"
3284,788,WEST SPRINGFIELD,NH,"['-72.057855', ' 43.491615']"
3287,931,WILMOT FLAT,NH,"['-71.900983', ' 43.432177']"
3290,598,NOTTINGHAM,NH,"['-71.110983', ' 43.119632']"
3291,27,WEST NOTTINGHAM,NH,"['-71.111006', ' 43.133971']"
3301,34035,CONCORD,NH,"['-71.527734', ' 43.218525']"
3303,12046,BOSCAWEN,NH,"['-71.612723', ' 43.285285']"
3304,5500,BOW,NH,"['-71.544814', ' 43.138788']"
3431,23882,SURRY,NH,"['-72.28954', ' 42.943127']"
3440,3379,ANTRIM,NH,"['-71.938698', ' 43.059547']"
3441,285,ASHUELOT,NH,"['-72.434899', ' 42.785057']"
3442,1236,BENNINGTON,NH,"['-71.91534', ' 43.010309']"
3443,1455,CHESTERFIELD,NH,"['-72.487219', ' 42.900785']"
3444,1474,DUBLIN,NH,"['-72.050538', ' 42.897198']"
3445,169,EAST SULLIVAN,NH,"['-72.191778', ' 42.994005']"
3446,796,EAST SWANZEY,NH,"['-72.249298', ' 42.884137']"
3447,2016,FITZWILLIAM,NH,"['-72.145014', ' 42.7611']"
3448,745,GILSUM,NH,"['-72.263272', ' 43.043105']"
3449,1526,HANCOCK,NH,"['-71.981858', ' 42.976817']"
3450,981,HARRISVILLE,NH,"['-72.097243', ' 42.939874']"
3451,3936,HINSDALE,NH,"['-72.501474', ' 42.802714']"
3452,5334,JAFFREY,NH,"['-72.027514', ' 42.81779']"
3455,1927,MARLBOROUGH,NH,"['-72.201292', ' 42.898804']"
3456,650,MARLOW,NH,"['-72.210879', ' 43.132585']"
3457,535,MUNSONVILLE,NH,"['-72.133702', ' 42.998646']"
3458,5713,PETERBOROUGH,NH,"['-71.946964', ' 42.88559']"
3461,4968,RINDGE,NH,"['-72.019038', ' 42.754391']"
3462,1266,SPOFFORD,NH,"['-72.410277', ' 42.911973']"
3464,622,STODDARD,NH,"['-72.108811', ' 43.073944']"
3465,2097,TROY,NH,"['-72.184753', ' 42.82697']"
3466,391,WEST CHESTERFIEL,NH,"['-72.511216', ' 42.873152']"
3467,1596,WESTMORELAND,NH,"['-72.435784', ' 42.968999']"
3469,5440,WEST SWANZEY,NH,"['-72.297688', ' 42.870313']"
3470,4625,RICHMOND,NH,"['-72.363672', ' 42.773922']"
3561,6663,LITTLETON,NH,"['-71.776816', ' 44.311187']"
3570,12892,BERLIN,NH,"['-71.189236', ' 44.48107']"
3574,1885,BETHLEHEM,NH,"['-71.682929', ' 44.280846']"
3576,4232,COLEBROOK,NH,"['-71.479341', ' 44.907776']"
3579,366,ERROL,NH,"['-71.143612', ' 44.800273']"
3580,1090,FRANCONIA,NH,"['-71.751822', ' 44.205273']"
3581,3610,GORHAM,NH,"['-71.179983', ' 44.399601']"
3582,2527,GROVETON,NH,"['-71.506421', ' 44.598367']"
3583,986,JEFFERSON,NH,"['-71.451834', ' 44.399907']"
3584,3825,LANCASTER,NH,"['-71.559115', ' 44.492074']"
3585,2295,LISBON,NH,"['-71.896565', ' 44.214837']"
3588,987,MILAN,NH,"['-71.181031', ' 44.586968']"
3590,927,NORTH STRATFORD,NH,"['-71.564368', ' 44.714915']"
3592,1104,PITTSBURG,NH,"['-71.363593', ' 45.086564']"
3598,3139,WHITEFIELD,NH,"['-71.603453', ' 44.36811']"
3602,1721,ALSTEAD,NH,"['-72.328052', ' 43.126484']"
3603,4678,CHARLESTOWN,NH,"['-72.40638', ' 43.257339']"
3605,323,EAST LEMPSTER,NH,"['-72.166205', ' 43.21863']"
3607,1008,SOUTH ACWORTH,NH,"['-72.341053', ' 43.176942']"
3608,2466,WALPOLE,NH,"['-72.415489', ' 43.076533']"
3609,744,NORTH WALPOLE,NH,"['-72.448253', ' 43.142759']"
3740,155,BATH,NH,"['-71.956741', ' 44.173419']"
3741,3065,CANAAN,NH,"['-72.029724', ' 43.660092']"
3743,14820,CLAREMONT,NH,"['-72.342186', ' 43.367942']"
3745,2275,CORNISH,NH,"['-72.339426', ' 43.496339']"
3748,4118,ENFIELD,NH,"['-72.127014', ' 43.625584']"
3750,944,ETNA,NH,"['-72.212479', ' 43.711333']"
3752,742,GOSHEN,NH,"['-72.124117', ' 43.302623']"
3753,1247,GRANTHAM,NH,"['-72.133437', ' 43.510324']"
3755,7070,HANOVER,NH,"['-72.28496', ' 43.704532']"
3765,498,HAVERHILL,NH,"['-72.057276', ' 44.039438']"
3766,9032,LEBANON,NH,"['-72.242818', ' 43.644688']"
3768,2172,LYME,NH,"['-72.161993', ' 43.791327']"
3770,126,MERIDEN,NH,"['-72.275644', ' 43.529873']"
3771,760,MONROE,NH,"['-72.025028', ' 44.273358']"
3773,8073,NEWPORT,NH,"['-72.183789', ' 43.353228']"
3774,1744,NORTH HAVERHILL,NH,"['-72.019112', ' 44.097841']"
3777,1008,ORFORD,NH,"['-72.097846', ' 43.894101']"
3779,431,PIERMONT,NH,"['-72.081299', ' 43.990572']"
3780,751,PIKE,NH,"['-72.009587', ' 44.025511']"
3781,1314,PLAINFIELD,NH,"['-72.270398', ' 43.551919']"
3782,2570,SUNAPEE,NH,"['-72.095044', ' 43.386816']"
3784,3784,WEST LEBANON,NH,"['-72.300735', ' 43.64401']"
3785,2292,WOODSVILLE,NH,"['-71.989215', ' 44.138549']"
3801,27430,NEWINGTON,NH,"['-70.780412', ' 43.066524']"
3809,2939,ALTON,NH,"['-71.229709', ' 43.46302']"
3810,157,ALTON BAY,NH,"['-71.24888', ' 43.484468']"
3811,5145,ATKINSON,NH,"['-71.1603', ' 42.836981']"
3812,1379,BARTLETT,NH,"['-71.2491', ' 44.08656']"
3813,2394,CENTER CONWAY,NH,"['-71.060677', ' 43.98776']"
3814,2492,CENTER OSSIPEE,NH,"['-71.134882', ' 43.768189']"
3815,436,CENTER STRAFFORD,NH,"['-71.107122', ' 43.262888']"
3816,885,CENTER TUFTONBOR,NH,"['-71.265059', ' 43.690205']"
3817,70,CHOCORUA,NH,"['-71.240716', ' 43.890851']"
3818,1875,CONWAY,NH,"['-71.15028', ' 43.974161']"
3819,2471,DANVILLE,NH,"['-71.120985', ' 42.923432']"
3820,27182,MADBURY,NH,"['-70.884881', ' 43.190006']"
3824,15487,LEE,NH,"['-70.952333', ' 43.133821']"
3825,5842,BARRINGTON,NH,"['-71.037675', ' 43.2027']"
3826,1880,EAST HAMPSTEAD,NH,"['-71.127978', ' 42.887656']"
3827,3197,SOUTH HAMPTON,NH,"['-70.976904', ' 42.911289']"
3830,675,EAST WAKEFIELD,NH,"['-71.007712', ' 43.641022']"
3833,14374,BRENTWOOD,NH,"['-70.964306', ' 42.977169']"
3835,4676,FARMINGTON,NH,"['-71.064693', ' 43.388373']"
3836,935,FREEDOM,NH,"['-71.062815', ' 43.817242']"
3837,1301,GILMANTON IRON W,NH,"['-71.330315', ' 43.425281']"
3838,84,GLEN,NH,"['-71.192457', ' 44.101777']"
3839,4474,GONIC,NH,"['-70.976642', ' 43.268374']"
3840,2450,GREENLAND,NH,"['-70.847476', ' 43.035294']"
3841,5291,HAMPSTEAD,NH,"['-71.175802', ' 42.881957']"
3842,12278,HAMPTON,NH,"['-70.824336', ' 42.935883']"
3844,1503,HAMPTON FALLS,NH,"['-70.887608', ' 42.926323']"
3845,1811,INTERVALE,NH,"['-71.119415', ' 44.095479']"
3846,689,JACKSON,NH,"['-71.187808', ' 44.166989']"
3848,6111,KINGSTON,NH,"['-71.063914', ' 42.913258']"
3849,1669,MADISON,NH,"['-71.125412', ' 43.915206']"
3852,514,MILTON MILLS,NH,"['-70.969729', ' 43.502494']"
3853,696,MIRROR LAKE,NH,"['-71.272858', ' 43.636552']"
3854,840,NEW CASTLE,NH,"['-70.719922', ' 43.068114']"
3855,2148,NEW DURHAM,NH,"['-71.140828', ' 43.443045']"
3857,9049,NEWMARKET,NH,"['-70.955317', ' 43.072628']"
3858,2944,NEWTON,NH,"['-71.042021', ' 42.867805']"
3860,3458,NORTH CONWAY,NH,"['-71.123811', ' 44.033613']"
3862,3637,NORTH HAMPTON,NH,"['-70.826738', ' 42.977625']"
3864,1490,OSSIPEE,NH,"['-71.112873', ' 43.694506']"
3865,7124,PLAISTOW,NH,"['-71.093397', ' 42.835551']"
3867,3793,ROCHESTER,NH,"['-71.055753', ' 43.309203']"
3868,20616,EAST ROCHESTER,NH,"['-70.968581', ' 43.31256']"
3869,2395,ROLLINSFORD,NH,"['-70.833207', ' 43.226936']"
3870,4415,RYE,NH,"['-70.765153', ' 43.009468']"
3872,2382,SANBORNVILLE,NH,"['-71.020005', ' 43.551278']"
3873,4060,SANDOWN,NH,"['-71.18606', ' 42.930819']"
3874,6503,SEABROOK,NH,"['-70.86464', ' 42.88536']"
3875,640,SILVER LAKE,NH,"['-71.190501', ' 43.878974']"
3878,11170,SOMERSWORTH,NH,"['-70.875589', ' 43.252546']"
3882,201,SOUTH EFFINGHAM,NH,"['-71.002109', ' 43.721216']"
3883,188,SOUTH TAMWORTH,NH,"['-71.311654', ' 43.833613']"
3884,1618,STRAFFORD,NH,"['-71.162475', ' 43.250575']"
3885,4967,STRATHAM,NH,"['-70.899714', ' 43.019432']"
3886,1285,TAMWORTH,NH,"['-71.264454', ' 43.862049']"
3887,4229,UNION,NH,"['-71.020857', ' 43.4382']"
3890,362,WEST OSSIPEE,NH,"['-71.205141', ' 43.835956']"
3894,5586,WOLFEBORO,NH,"['-71.190843', ' 43.594996']"
3901,5942,BERWICK,ME,"['-70.855038', ' 43.28992']"
3902,953,CAPE NEDDICK,ME,"['-70.639685', ' 43.213318']"
3903,6506,ELIOT,ME,"['-70.782216', ' 43.130943']"
3904,3537,KITTERY,ME,"['-70.742876', ' 43.092128']"
3905,4589,KITTERY POINT,ME,"['-70.712108', ' 43.097571']"
3906,6465,NORTH BERWICK,ME,"['-70.721173', ' 43.325401']"
3907,852,OGUNQUIT,ME,"['-70.597176', ' 43.228457']"
3908,5982,SOUTH BERWICK,ME,"['-70.785949', ' 43.229201']"
3909,8477,YORK,ME,"['-70.657826', ' 43.154447']"
4001,767,ACTON,ME,"['-70.930687', ' 43.549405']"
4002,4730,ALFRED,ME,"['-70.696087', ' 43.487503']"
4003,464,BAILEY ISLAND,ME,"['-69.995175', ' 43.734147']"
4005,23646,ARUNDEL,ME,"['-70.471928', ' 43.483647']"
4006,269,BIDDEFORD POOL,ME,"['-70.352024', ' 43.442722']"
4008,4328,BOWDOINHAM,ME,"['-69.918849', ' 44.036806']"
4009,3980,BRIDGTON,ME,"['-70.724081', ' 44.052049']"
4010,1148,BROWNFIELD,ME,"['-70.903225', ' 43.971316']"
4011,22557,BIRCH ISLAND,ME,"['-69.955469', ' 43.897591']"
4013,0,BUSTINS ISLAND,ME,"['-70.042247', ' 43.79602']"
4015,3010,CASCO,ME,"['-70.526013', ' 43.959623']"
4016,148,CENTER LOVELL,ME,"['-70.883618', ' 44.168139']"
4017,337,CHEBEAGUE ISLAND,ME,"['-70.116878', ' 43.735363']"
4019,87,CLIFF ISLAND,ME,"['-70.107097', ' 43.695547']"
4020,1736,CORNISH,ME,"['-70.778433', ' 43.779612']"
4021,8544,CUMBERLAND CENTE,ME,"['-70.2484', ' 43.809818']"
4022,679,DENMARK,ME,"['-70.792409', ' 43.975499']"
4024,976,EAST BALDWIN,ME,"['-70.692159', ' 43.864604']"
4027,5224,WEST LEBANON,ME,"['-70.910986', ' 43.410304']"
4029,597,NORTH SEBAGO,ME,"['-70.633865', ' 43.882247']"
4030,1153,EAST WATERBORO,ME,"['-70.690626', ' 43.599537']"
4032,8081,FREEPORT,ME,"['-70.113854', ' 43.851093']"
4037,2551,FRYEBURG,ME,"['-70.966841', ' 44.031278']"
4038,13642,GORHAM,ME,"['-70.467968', ' 43.684329']"
4039,5383,GRAY,ME,"['-70.342939', ' 43.894202']"
4040,2274,HARRISON,ME,"['-70.653855', ' 44.107099']"
4041,1905,HIRAM,ME,"['-70.853076', ' 43.862217']"
